30;300;104;55
0;320;55;104
160;150;40;30
72;60;30;40
104;390;40;30
36;400;30;40
40;330;55;104
40;208;30;40
55;60;30;40
160;40;36;254
144;400;40;30
30;40;40;30
120;60;36;254
72;72;104;55
144;80;55;104
80;480;30;40
40;360;55;104
40;110;30;40
0;252;55;104
40;220;104;55
55;72;104;55
144;110;55;104
36;320;55;104
40;390;55;104
60;160;104;55
80;400;55;104
104;288;104;55
120;324;55;104
200;312;30;40
120;275;55;104
104;108;36;254
72;55;40;30
90;220;36;254
0;144;40;30
200;80;30;40
120;104;30;40
180;200;30;40
165;108;40;30
120;55;30;40
80;396;40;30
40;416;40;30
200;144;36;254
200;110;30;40
72;36;40;30
180;90;55;104
160;144;30;40
110;108;30;40
0;210;40;30
110;90;104;55
120;280;104;55
60;216;36;254
36;220;55;104
110;120;104;55
40;165;40;30
80;300;55;104
150;360;30;40
36;0;30;40
36;396;30;40
110;150;104;55
144;0;40;30
150;165;55;104
40;55;36;254
120;312;40;30
200;288;40;30
80;330;55;104
80;80;30;40
150;390;30;40
36;30;30;40
0;160;36;254
80;275;104;55
72;220;55;104
80;144;36;254
120;80;40;30
80;110;30;40
150;420;30;40
90;385;104;55
55;220;55;104
108;275;30;40
110;450;40;30
200;208;36;254
108;400;40;30
165;90;55;104
108;80;55;104
110;480;40;30
55;0;30;40
55;396;30;40
200;104;36;254
160;208;30;40
110;160;55;104
30;330;30;40
165;120;55;104
108;110;55;104
120;210;104;55
160;275;55;104
200;55;36;254
108;104;104;55
55;30;30;40
36;208;40;30
144;312;55;104
144;324;30;40
30;360;30;40
108;55;104;55
104;216;30;40
120;240;104;55
150;385;40;30
160;55;30;40
30;165;55;104
144;275;30;40
80;288;40;30
30;390;30;40
30;110;104;55
108;36;104;55
72;440;40;30
110;165;104;55
150;180;55;104
0;90;36;254
55;440;40;30
72;208;40;30
120;144;40;30
55;208;40;30
160;416;40;30
90;400;104;55
36;60;36;254
60;208;55;104
60;220;30;40
40;200;55;104
0;220;55;104
36;90;36;254
40;160;36;254
30;385;40;30
0;165;104;55
165;275;30;40
104;55;55;104
0;396;30;40
108;396;40;30
104;280;30;40
60;396;104;55
60;0;104;55
90;432;40;30
160;104;36;254
30;104;40;30
144;144;55;104
104;36;55;104
60;30;104;55
90;200;40;30
80;270;55;104
40;40;30;40
144;320;30;40
60;60;104;55
80;312;30;40
90;90;36;254
104;60;104;55
110;0;36;254
144;216;30;40
104;108;30;40
90;120;36;254
104;90;104;55
90;254;36;254
120;400;30;40
80;324;104;55
72;40;40;30
110;30;36;254
40;450;40;30
90;150;36;254
104;120;104;55
200;144;30;40
55;40;40;30
60;360;40;30
180;252;55;104
60;40;55;104
160;440;30;40
40;480;40;30
0;110;40;30
60;390;40;30
180;416;55;104
210;60;30;40
36;254;55;104
110;416;104;55
72;252;36;254
0;216;55;104
110;385;30;40
40;275;55;104
200;420;40;30
210;90;30;40
80;200;55;104
40;104;30;40
55;252;36;254
0;30;36;254
0;240;104;55
40;55;30;40
200;450;40;30
144;55;55;104
0;60;36;254
0;270;104;55
104;72;36;254
80;144;30;40
40;280;104;55
55;254;55;104
200;108;36;254
120;220;55;104
36;240;104;55
180;240;40;30
160;108;30;40
110;60;55;104
200;104;30;40
165;416;55;104
0;40;40;30
120;0;30;40
120;396;30;40
108;144;55;104
40;312;40;30
120;30;30;40
108;320;30;40
90;216;55;104
110;254;55;104
40;80;40;30
30;150;55;104
80;90;40;30
36;40;40;30
150;80;55;104
120;72;104;55
90;288;30;40
90;270;104;55
80;120;40;30
80;108;36;254
120;440;40;30
150;110;55;104
40;0;36;254
110;180;104;55
90;300;104;55
160;450;40;30
72;360;30;40
120;208;40;30
40;30;36;254
60;254;30;40
110;210;104;55
72;165;55;104
90;330;104;55
160;480;40;30
72;390;30;40
80;40;36;254
55;165;55;104
36;200;104;55
104;150;30;40
180;72;40;30
55;390;30;40
72;420;30;40
104;180;30;40
55;420;30;40
30;400;40;30
150;300;40;30
200;0;36;254
72;432;104;55
72;36;104;55
30;80;55;104
104;210;30;40
180;254;36;254
108;0;104;55
150;330;40;30
36;104;40;30
55;432;104;55
0;210;104;55
72;200;104;55
144;208;55;104
144;220;30;40
165;320;30;40
108;216;36;254
36;55;40;30
108;30;104;55
90;90;30;40
30;55;104;55
55;200;104;55
72;385;40;30
104;252;104;55
90;108;55;104
90;120;30;40
144;280;30;40
30;36;104;55
104;416;104;55
200;440;30;40
90;150;30;40
72;104;40;30
120;40;40;30
165;468;40;30
165;72;40;30
108;330;40;30
60;165;30;40
72;396;40;30
55;104;40;30
60;104;55;104
108;360;40;30
55;55;40;30
110;468;30;40
60;55;55;104
165;254;36;254
104;320;40;30
104;0;55;104
90;36;40;30
36;330;30;40
40;400;30;40
0;280;55;104
0;30;30;40
120;252;36;254
104;30;55;104
60;420;104;55
210;288;30;40
36;360;30;40
0;60;30;40
40;150;104;55
160;0;36;254
30;0;40;30
144;40;55;104
104;240;36;254
104;72;30;40
200;252;40;30
80;440;30;40
36;390;30;40
80;288;104;55
40;180;104;55
160;30;36;254
0;72;104;55
165;216;36;254
80;208;30;40
120;254;55;104
200;108;30;40
40;210;104;55
160;60;36;254
60;324;40;30
180;216;55;104
200;400;30;40
60;275;40;30
80;220;104;55
160;160;55;104
110;270;30;40
0;104;40;30
160;385;30;40
180;160;30;40
0;55;40;30
110;288;55;104
110;300;30;40
36;385;40;30
90;280;55;104
180;324;30;40
80;252;40;30
40;144;40;30
110;330;30;40
36;150;55;104
110;312;104;55
108;396;104;55
80;416;40;30
80;108;30;40
150;144;55;104
36;180;55;104
40;0;30;40
110;80;104;55
60;72;36;254
36;210;55;104
144;210;36;254
150;216;30;40
80;150;104;55
108;108;55;104
144;240;36;254
120;165;55;104
165;160;30;40
55;180;55;104
160;254;55;104
165;312;55;104
165;324;30;40
108;40;55;104
36;400;40;30
30;144;55;104
104;396;55;104
120;432;104;55
108;216;30;40
90;240;55;104
72;468;40;30
150;208;55;104
30;320;30;40
120;200;104;55
110;144;104;55
104;420;104;55
90;416;30;40
104;450;104;55
150;55;55;104
72;400;40;30
72;80;55;104
150;280;30;40
55;400;40;30
0;120;55;104
72;110;55;104
30;72;40;30
120;104;40;30
36;252;36;254
150;36;55;104
60;400;55;104
165;270;40;30
210;390;30;40
180;200;40;30
0;150;55;104
55;110;55;104
104;220;40;30
60;180;30;40
165;254;30;40
108;150;36;254
210;420;30;40
108;104;55;104
80;280;30;40
0;180;55;104
160;144;40;30
110;108;40;30
60;210;30;40
108;180;36;254
210;450;30;40
144;385;55;104
180;120;36;254
60;240;30;40
55;36;104;55
165;220;36;254
108;210;36;254
150;275;40;30
180;150;36;254
144;165;30;40
144;104;55;104
60;252;104;55
90;160;40;30
200;270;30;40
72;330;40;30
144;396;55;104
30;216;36;254
30;30;104;55
0;108;40;30
200;385;30;40
165;200;40;30
104;312;104;55
110;432;30;40
90;80;36;254
0;400;40;30
120;360;30;40
0;165;55;104
90;110;36;254
55;0;40;30
144;160;40;30
210;252;30;40
40;440;40;30
36;312;55;104
40;120;55;104
40;254;55;104
55;30;40;30
144;324;40;30
36;275;30;40
165;150;36;254
200;216;40;30
80;450;40;30
144;275;40;30
36;80;55;104
144;80;36;254
0;36;104;55
80;160;55;104
36;110;55;104
150;220;30;40
0;252;36;254
36;104;104;55
144;110;36;254
80;385;30;40
108;72;36;254
72;312;55;104
72;324;30;40
36;55;104;55
120;385;40;30
72;275;30;40
160;270;30;40
36;432;104;55
36;36;104;55
180;432;40;30
55;275;30;40
108;385;55;104
80;165;104;55
160;288;55;104
36;270;40;30
160;300;30;40
110;252;55;104
120;180;55;104
120;40;104;55
30;108;36;254
108;330;104;55
180;288;30;40
108;165;30;40
36;300;40;30
160;330;30;40
40;108;40;30
110;416;55;104
0;0;40;30
108;360;104;55
30;208;55;104
150;108;55;104
30;220;30;40
110;440;104;55
108;390;104;55
110;275;30;40
90;450;30;40
90;36;104;55
40;40;40;30
150;150;30;40
110;208;104;55
90;72;55;104
60;200;36;254
90;480;30;40
80;312;40;30
60;270;55;104
150;40;55;104
30;396;104;55
0;416;55;104
110;55;104;55
72;144;55;104
120;400;40;30
165;432;40;30
60;300;55;104
60;312;30;40
55;144;55;104
110;240;40;30
72;320;30;40
60;330;55;104
160;90;55;104
120;110;55;104
60;80;30;40
108;324;40;30
104;330;55;104
165;288;30;40
108;150;30;40
160;440;40;30
60;275;104;55
72;216;30;40
55;320;30;40
60;110;30;40
104;360;55;104
108;180;30;40
90;396;40;30
90;0;40;30
110;160;36;254
104;390;55;104
165;220;30;40
108;210;30;40
90;30;40;30
144;400;55;104
30;40;55;104
104;432;30;40
90;60;40;30
180;165;36;254
144;180;30;40
104;200;30;40
200;468;30;40
108;252;104;55
150;320;40;30
60;288;40;30
150;180;36;254
36;216;36;254
150;210;36;254
0;385;40;30
72;55;55;104
0;144;55;104
160;108;40;30
150;240;36;254
72;0;104;55
30;288;104;55
80;396;55;104
40;416;55;104
104;165;40;30
0;320;30;40
72;30;104;55
60;320;104;55
104;55;36;254
40;330;30;40
55;216;36;254
144;254;40;30
72;60;104;55
144;80;30;40
80;468;30;40
80;72;30;40
36;144;55;104
165;165;36;254
40;360;30;40
40;208;104;55
30;180;36;254
55;60;104;55
40;165;55;104
144;110;30;40
104;36;36;254
108;240;36;254
36;320;30;40
40;390;30;40
40;110;104;55
30;210;36;254
60;90;40;30
120;312;55;104
80;400;30;40
120;324;30;40
60;120;40;30
60;254;40;30
120;275;30;40
90;208;36;254
120;80;55;104
60;150;40;30
108;400;55;104
120;104;104;55
150;72;36;254
60;40;36;254
90;320;30;40
180;90;30;40
120;55;104;55
40;385;40;30
36;208;55;104
36;220;30;40
0;216;36;254
110;108;104;55
150;385;55;104
72;288;30;40
120;270;40;30
180;104;40;30
150;165;30;40
120;300;40;30
144;55;36;254
36;0;104;55
36;396;104;55
180;396;40;30
104;160;36;254
72;208;55;104
120;330;40;30
72;220;30;40
120;144;55;104
80;80;104;55
36;30;104;55
144;36;36;254
55;208;55;104
55;220;30;40
160;416;55;104
80;110;104;55
165;90;30;40
108;80;30;40
144;200;36;254
110;468;40;30
110;72;40;30
144;270;55;104
108;275;104;55
110;160;30;40
165;120;30;40
108;110;30;40
160;275;30;40
30;385;55;104
150;160;40;30
36;330;40;30
144;300;55;104
55;396;104;55
55;0;104;55
144;312;30;40
30;330;104;55
30;165;30;40
110;254;36;254
150;324;40;30
36;360;40;30
144;330;55;104
55;30;104;55
30;104;55;104
30;360;104;55
104;216;104;55
90;200;55;104
108;420;104;55
165;396;40;30
30;390;104;55
104;480;40;30
108;288;40;30
72;40;55;104
60;208;30;40
55;360;40;30
0;208;55;104
40;200;30;40
0;220;30;40
55;40;55;104
30;160;40;30
60;360;55;104
108;220;40;30
60;220;104;55
210;216;30;40
90;390;40;30
0;110;55;104
104;55;30;40
144;288;40;30
30;324;40;30
60;390;55;104
120;216;36;254
90;420;40;30
30;275;40;30
150;254;40;30
0;396;104;55
60;432;30;40
144;144;30;40
104;36;30;40
104;280;104;55
80;270;30;40
180;80;36;254
180;110;36;254
200;200;30;40
60;416;40;30
180;180;55;104
90;108;36;254
0;300;40;30
80;312;104;55
180;210;55;104
104;108;104;55
0;330;40;30
72;180;36;254
180;240;55;104
180;252;30;40
165;160;40;30
104;80;40;30
60;40;30;40
40;468;40;30
0;360;40;30
0;40;55;104
72;210;36;254
144;90;40;30
60;104;36;254
104;110;40;30
180;416;30;40
80;216;40;30
36;108;55;104
150;480;30;40
36;120;30;40
60;55;36;254
40;312;55;104
36;254;30;40
55;210;36;254
72;240;36;254
144;120;40;30
165;80;36;254
104;0;36;254
40;275;30;40
80;200;30;40
40;80;55;104
55;240;36;254
180;400;40;30
144;150;40;30
165;110;36;254
104;30;36;254
110;385;104;55
80;90;55;104
36;40;55;104
144;55;30;40
40;104;104;55
144;40;36;254
40;55;104;55
80;120;55;104
55;254;30;40
120;208;55;104
120;220;30;40
80;144;104;55
40;270;40;30
110;60;30;40
165;416;30;40
108;144;30;40
90;40;55;104
180;72;55;104
104;275;55;104
80;280;40;30
40;300;40;30
120;396;104;55
120;0;104;55
90;216;30;40
30;400;55;104
110;254;30;40
150;300;55;104
30;150;30;40
120;30;104;55
108;320;104;55
150;330;55;104
36;150;36;254
40;220;36;254
36;104;55;104
150;80;30;40
200;270;40;30
36;180;36;254
150;110;30;40
108;60;40;30
72;385;55;104
180;0;40;30
90;440;30;40
90;288;104;55
36;210;36;254
108;90;40;30
72;165;30;40
180;30;40;30
160;468;40;30
160;72;40;30
110;432;40;30
72;104;55;104
110;36;40;30
72;360;104;55
108;120;40;30
165;72;55;104
108;254;40;30
165;480;30;40
55;165;30;40
60;254;104;55
180;60;40;30
120;165;36;254
40;252;55;104
72;396;55;104
55;104;55;104
110;200;40;30
200;220;36;254
72;390;104;55
210;280;30;40
55;55;55;104
104;150;104;55
160;254;36;254
150;288;40;30
110;90;36;254
55;390;104;55
72;420;104;55
144;440;30;40
30;80;30;40
104;320;55;104
104;180;104;55
40;324;30;40
90;36;55;104
110;120;36;254
55;420;104;55
144;208;30;40
90;252;40;30
104;210;104;55
180;144;36;254
72;160;40;30
60;450;40;30
110;150;36;254
150;220;40;30
150;208;36;254
30;0;55;104
165;0;40;30
55;160;40;30
72;324;40;30
90;90;104;55
60;480;40;30
165;30;40;30
72;275;40;30
150;55;36;254
55;324;40;30
72;80;36;254
90;120;104;55
165;60;40;30
60;324;55;104
55;275;40;30
72;110;36;254
90;150;104;55
144;252;40;30
150;36;36;254
104;144;40;30
60;104;30;40
108;165;40;30
55;110;36;254
60;55;30;40
0;104;55;104
60;165;104;55
144;416;40;30
120;210;36;254
108;104;36;254
0;55;55;104
104;0;30;40
108;55;36;254
0;280;30;40
30;220;40;30
36;385;55;104
120;240;36;254
165;144;36;254
104;30;30;40
200;210;40;30
80;252;55;104
40;144;55;104
36;330;104;55
40;400;104;55
36;165;30;40
30;110;36;254
0;30;104;55
144;40;30;40
108;36;36;254
200;240;40;30
80;416;55;104
120;90;30;40
36;360;104;55
144;104;36;254
0;60;104;55
104;72;104;55
120;108;55;104
120;120;30;40
120;254;30;40
80;440;104;55
36;390;104;55
60;312;40;30
180;216;30;40
120;150;30;40
0;324;40;30
165;450;30;40
80;208;104;55
108;440;30;40
60;80;40;30
0;275;40;30
80;180;40;30
160;160;30;40
40;72;40;30
60;110;40;30
0;165;36;254
80;210;40;30
110;288;30;40
90;55;55;104
110;270;104;55
60;0;36;254
90;280;30;40
80;240;40;30
36;324;40;30
36;400;55;104
40;254;36;254
36;150;30;40
110;300;104;55
60;30;36;254
72;480;30;40
150;144;30;40
36;180;30;40
165;55;36;254
110;330;104;55
60;60;36;254
80;160;36;254
200;72;40;30
110;40;40;30
36;210;30;40
80;108;104;55
40;0;104;55
72;400;55;104
108;108;30;40
40;30;104;55
60;385;30;40
120;165;30;40
55;400;55;104
200;254;36;254
90;275;40;30
30;72;55;104
120;104;55;104
165;270;55;104
55;180;30;40
160;254;30;40
120;180;36;254
104;220;55;104
165;312;30;40
120;390;104;55
108;40;30;40
150;90;40;30
30;144;30;40
104;396;30;40
120;420;104;55
90;240;30;40
80;72;40;30
150;120;40;30
150;208;30;40
150;275;55;104
108;216;104;55
120;160;40;30
30;320;104;55
90;160;55;104
150;55;30;40
72;254;40;30
160;36;40;30
72;330;55;104
90;416;104;55
72;80;30;40
150;40;36;254
108;480;40;30
40;216;55;104
0;108;55;104
160;200;40;30
0;120;30;40
72;110;30;40
210;165;30;40
30;60;40;30
104;440;40;30
36;240;36;254
60;400;30;40
150;36;30;40
165;200;55;104
0;400;55;104
0;150;30;40
55;110;30;40
160;90;36;254
144;450;40;30
30;90;40;30
120;110;36;254
104;208;40;30
90;320;40;30
40;288;30;40
0;180;30;40
160;120;36;254
144;480;40;30
30;120;40;30
30;254;40;30
144;160;55;104
60;180;104;55
180;108;36;254
80;36;30;40
144;385;30;40
160;150;36;254
144;324;55;104
60;210;104;55
72;288;40;30
30;40;36;254
120;72;36;254
144;104;30;40
60;240;104;55
150;104;36;254
144;396;30;40
110;390;30;40
200;160;30;40
120;385;55;104
180;280;30;40
110;420;30;40
60;144;40;30
72;55;36;254
36;270;55;104
120;360;104;55
104;40;40;30
165;108;36;254
36;300;55;104
36;312;30;40
40;108;55;104
40;120;30;40
40;254;30;40
72;36;36;254
0;0;55;104
144;312;40;30
108;0;36;254
150;440;30;40
36;80;30;40
0;210;36;254
72;200;36;254
165;40;36;254
72;270;55;104
36;275;104;55
108;30;36;254
80;160;30;40
36;110;30;40
30;55;36;254
40;40;55;104
55;200;36;254
180;360;40;30
104;252;36;254
55;270;55;104
72;300;55;104
72;312;30;40
180;390;40;30
144;0;36;254
160;432;40;30
80;385;104;55
55;300;55;104
110;396;40;30
55;312;30;40
120;400;55;104
40;36;40;30
36;420;104;55
180;420;40;30
72;275;104;55
55;330;55;104
108;385;30;40
160;288;30;40
110;240;55;104
110;252;30;40
40;200;40;30
0;220;40;30
120;180;30;40
104;254;55;104
108;324;55;104
55;275;104;55
36;288;40;30
30;440;30;40
90;396;55;104
90;0;55;104
150;416;40;30
108;165;104;55
30;208;30;40
150;108;30;40
90;30;55;104
160;40;40;30
120;60;40;30
200;36;40;30
36;208;36;254
165;360;40;30
40;150;36;254
30;220;104;55
90;60;55;104
90;468;30;40
90;72;30;40
110;275;104;55
90;450;104;55
165;390;40;30
40;180;36;254
60;270;30;40
150;40;30;40
0;72;36;254
55;288;40;30
0;416;30;40
72;144;30;40
165;420;40;30
150;320;55;104
60;288;55;104
40;210;36;254
60;300;30;40
55;144;30;40
80;220;36;254
120;144;36;254
200;120;36;254
60;330;30;40
108;312;40;30
0;385;55;104
60;312;104;55
104;330;30;40
90;220;40;30
180;252;40;30
30;416;40;30
200;150;36;254
72;320;104;55
104;360;30;40
210;210;30;40
108;150;104;55
104;165;55;104
150;480;40;30
200;180;36;254
36;120;40;30
72;216;104;55
55;320;104;55
104;390;30;40
108;180;104;55
60;216;40;30
144;254;55;104
144;400;30;40
30;40;30;40
108;210;104;55
200;30;30;40
72;90;40;30
110;80;36;254
104;432;104;55
90;200;36;254
200;60;30;40
55;90;40;30
72;120;40;30
60;90;55;104
104;200;104;55
200;90;30;40
0;160;40;30
55;120;40;30
72;150;40;30
55;254;40;30
60;440;40;30
80;150;36;254
165;252;40;30
60;120;55;104
72;55;30;40
210;110;30;40
40;432;40;30
104;385;40;30
55;150;40;30
0;144;30;40
72;40;36;254
60;150;55;104
108;144;40;30
200;208;40;30
80;396;30;40
80;0;30;40
36;72;55;104
40;416;30;40
55;40;36;254
104;104;40;30
80;30;30;40
0;320;104;55
40;385;55;104
210;72;30;40
80;60;30;40
36;144;30;40
40;330;104;55
40;165;30;40
200;432;40;30
120;270;55;104
40;360;104;55
0;252;104;55
180;104;55;104
160;420;30;40
110;110;55;104
120;300;55;104
120;312;30;40
0;90;40;30
36;320;104;55
40;390;104;55
60;108;40;30
180;396;55;104
120;330;55;104
120;80;30;40
0;254;40;30
80;400;104;55
120;324;104;55
120;275;104;55
30;200;55;104
110;450;30;40
108;400;30;40
150;450;40;30
36;90;40;30
40;160;40;30
110;72;55;104
110;480;30;40
0;40;36;254
80;432;40;30
90;320;104;55
40;324;40;30
150;160;55;104
36;208;30;40
150;385;30;40
150;324;55;104
40;80;36;254
165;104;55;104
36;220;104;55
60;252;36;254
160;396;40;30
72;440;30;40
120;288;40;30
80;90;36;254
165;396;55;104
80;300;104;55
0;480;30;40
55;440;30;40
72;208;30;40
30;420;40;30
80;120;36;254
110;0;40;30
120;144;30;40
108;288;55;104
90;254;40;30
55;208;30;40
30;450;40;30
110;30;40;30
120;208;36;254
72;220;104;55
55;360;55;104
30;480;40;30
30;160;55;104
55;220;104;55
144;270;30;40
108;220;55;104
180;72;36;254
200;165;36;254
90;390;55;104
30;385;30;40
108;80;104;55
144;288;55;104
30;324;55;104
144;300;30;40
110;160;104;55
108;110;104;55
90;432;30;40
30;275;55;104
72;252;40;30
150;312;40;30
150;254;55;104
144;330;30;40
30;104;30;40
0;36;36;254
36;165;40;30
90;200;30;40
55;252;40;30
72;416;40;30
30;165;104;55
36;104;36;254
120;90;40;30
36;55;36;254
55;416;40;30
120;120;40;30
104;468;40;30
60;416;55;104
210;144;30;40
180;216;40;30
0;300;55;104
120;150;40;30
72;40;30;40
30;252;40;30
36;36;36;254
165;450;40;30
108;440;40;30
40;450;30;40
0;330;55;104
0;208;30;40
72;104;36;254
160;160;40;30
55;40;30;40
90;165;40;30
120;40;36;254
104;400;40;30
60;360;30;40
108;208;40;30
104;80;55;104
60;208;104;55
40;480;30;40
0;360;55;104
55;104;36;254
0;110;30;40
30;312;40;30
40;200;104;55
0;220;104;55
144;90;55;104
104;110;55;104
55;55;36;254
80;216;55;104
36;440;30;40
160;80;36;254
104;55;104;55
144;120;55;104
200;420;30;40
90;36;36;254
160;110;36;254
180;400;55;104
144;150;55;104
60;432;104;55
200;450;30;40
104;36;104;55
80;270;104;55
30;0;36;254
180;180;30;40
110;55;36;254
40;396;40;30
0;288;40;30
180;210;30;40
108;108;40;30
60;385;40;30
180;240;30;40
40;270;55;104
0;40;30;40
90;360;55;104
60;40;104;55
210;36;30;40
80;280;55;104
150;468;30;40
36;108;30;40
40;300;55;104
40;312;30;40
144;108;40;30
0;55;36;254
200;396;40;30
200;0;40;30
165;400;55;104
40;80;30;40
36;254;104;55
40;275;104;55
80;90;30;40
36;40;30;40
80;200;104;55
80;120;30;40
120;440;30;40
108;60;55;104
180;0;55;104
160;450;30;40
120;208;30;40
108;90;55;104
180;30;55;104
80;104;40;30
160;72;55;104
36;450;40;30
160;480;30;40
110;36;55;104
30;468;30;40
55;254;104;55
108;120;55;104
108;254;55;104
120;220;104;55
80;55;40;30
180;60;55;104
90;40;30;40
180;72;30;40
104;275;30;40
36;480;40;30
40;288;40;30
110;200;55;104
110;60;104;55
108;144;104;55
80;36;40;30
150;288;55;104
30;400;30;40
150;300;30;40
72;450;40;30
90;216;104;55
120;252;40;30
40;208;36;254
150;330;30;40
108;280;40;30
110;254;104;55
30;150;104;55
180;220;40;30
90;252;55;104
55;450;40;30
72;160;55;104
160;0;40;30
120;416;40;30
40;110;36;254
165;0;55;104
72;385;30;40
210;440;30;40
55;480;40;30
0;200;55;104
55;160;55;104
160;30;40;30
72;324;55;104
110;390;40;30
165;30;55;104
210;208;30;40
180;280;40;30
160;60;40;30
90;440;104;55
55;324;55;104
110;420;40;30
72;104;30;40
165;60;55;104
165;468;30;40
165;72;30;40
72;165;104;55
40;240;55;104
40;252;30;40
72;396;30;40
55;104;30;40
144;252;55;104
120;104;36;254
104;144;55;104
55;55;30;40
90;180;40;30
180;200;36;254
55;165;104;55
120;55;36;254
108;165;55;104
144;416;55;104
104;320;30;40
90;210;40;30
200;320;30;40
0;390;40;30
160;144;36;254
110;108;36;254
30;80;104;55
0;420;40;30
30;0;30;40
200;252;30;40
0;450;40;30
72;312;40;30
60;468;40;30
36;0;36;254
165;280;40;30
90;160;36;254
55;312;40;30
90;108;104;55
144;210;40;30
36;30;36;254
55;80;40;30
0;324;55;104
144;240;40;30
60;80;55;104
165;200;36;254
0;275;55;104
80;180;55;104
40;72;55;104
0;104;30;40
60;110;55;104
0;55;30;40
60;104;104;55
80;210;55;104
55;0;36;254
60;55;104;55
30;208;40;30
36;385;30;40
80;240;55;104
80;252;30;40
36;324;55;104
104;0;104;55
120;36;55;104
40;144;30;40
55;30;36;254
0;280;104;55
104;216;36;254
160;55;36;254
80;416;30;40
104;30;104;55
60;270;40;30
36;165;104;55
110;360;40;30
110;40;55;104
120;108;30;40
0;416;40;30
60;300;40;30
0;312;40;30
108;416;55;104
120;254;104;55
60;330;40;30
90;324;55;104
36;252;40;30
90;275;55;104
40;60;40;30
0;80;40;30
120;150;104;55
144;72;40;30
108;440;104;55
60;220;36;254
40;90;40;30
150;200;30;40
90;55;30;40
40;108;36;254
150;90;55;104
0;0;36;254
110;288;104;55
180;120;40;30
72;468;30;40
90;280;104;55
120;450;40;30
200;30;40;30
80;72;55;104
150;120;55;104
36;150;104;55
180;150;40;30
120;480;40;30
200;60;40;30
120;160;55;104
40;40;36;254
36;180;104;55
72;254;55;104
110;320;40;30
72;400;30;40
200;90;40;30
160;36;55;104
36;210;104;55
144;216;36;254
55;400;30;40
160;200;55;104
30;60;55;104
30;72;30;40
165;270;30;40
108;108;104;55
120;165;104;55
110;240;36;254
80;0;40;30
30;90;55;104
104;208;55;104
104;220;30;40
90;320;55;104
80;30;40;30
30;120;55;104
55;180;104;55
30;254;55;104
108;40;104;55
80;60;40;30
36;144;40;30
30;144;104;55
104;396;104;55
150;275;30;40
90;240;104;55
72;288;55;104
40;104;36;254
90;160;30;40
160;420;40;30
72;330;30;40
30;280;40;30
108;468;40;30
108;72;40;30
40;216;30;40
0;108;30;40
80;275;30;40
72;80;104;55
165;200;30;40
90;144;40;30
0;400;30;40
0;120;104;55
60;144;55;104
72;110;104;55
60;400;104;55
210;396;30;40
210;0;30;40
160;108;36;254
144;468;40;30
30;108;40;30
0;150;104;55
55;110;104;55
120;0;36;254
144;160;30;40
104;40;55;104
40;440;30;40
40;288;104;55
0;180;104;55
120;30;36;254
200;216;30;40
80;450;30;40
180;208;30;40
60;200;40;30
180;360;55;104
110;104;55;104
0;480;40;30
180;390;55;104
120;385;30;40
60;90;36;254
110;396;55;104
40;36;55;104
110;390;104;55
60;120;36;254
180;432;30;40
180;36;30;40
60;254;36;254
36;270;30;40
110;420;104;55
60;150;36;254
144;270;40;30
104;150;36;254
36;288;55;104
36;300;30;40
40;108;30;40
0;0;30;40
144;300;40;30
104;180;36;254
150;416;55;104
36;312;104;55
40;120;104;55
144;330;40;30
40;254;104;55
104;210;36;254
160;360;40;30
110;324;40;30
72;270;30;40
160;40;55;104
120;60;55;104
165;360;55;104
36;80;104;55
144;220;36;254
160;390;40;30
55;270;30;40
72;300;30;40
180;165;40;30
165;390;55;104
80;160;104;55
36;110;104;55
55;288;55;104
55;300;30;40
36;216;40;30
72;312;104;55
165;432;30;40
108;160;30;40
55;330;30;40
55;312;104;55
110;240;30;40
0;208;40;30
108;312;55;104
104;254;30;40
108;324;30;40
90;220;55;104
30;416;55;104
108;385;104;55
60;165;36;254
110;252;104;55
120;180;104;55
90;396;30;40
90;0;30;40
36;440;40;30
36;120;55;104
30;440;104;55
90;30;30;40
55;216;40;30
60;216;55;104
30;208;104;55
90;60;30;40
160;320;40;30
72;90;55;104
108;240;40;30
180;180;40;30
90;72;104;55
55;90;55;104
72;120;55;104
150;320;30;40
60;288;30;40
108;270;40;30
60;270;104;55
180;210;40;30
0;160;55;104
160;252;40;30
72;150;55;104
55;120;55;104
110;216;40;30
80;208;36;254
0;416;104;55
72;144;104;55
108;300;40;30
165;252;55;104
60;300;104;55
0;385;30;40
90;208;40;30
104;385;55;104
55;150;55;104
55;144;104;55
60;330;104;55
120;110;104;55
80;320;30;40
104;330;104;55
104;165;30;40
150;468;40;30
150;72;40;30
36;108;40;30
108;220;36;254
104;104;55;104
104;360;104;55
180;160;36;254
144;254;30;40
104;390;104;55
200;280;30;40
150;254;36;254
165;180;40;30
30;40;104;55
110;400;55;104
72;108;40;30
165;210;40;30
108;200;40;30
60;90;30;40
55;108;40;30
0;90;55;104
165;240;40;30
104;160;40;30
60;108;55;104
60;120;30;40
40;420;40;30
0;440;40;30
0;254;55;104
144;432;40;30
30;468;40;30
150;216;36;254
104;324;40;30
60;150;30;40
90;40;40;30
36;60;55;104
72;55;104;55
36;72;30;40
104;275;40;30
144;200;40;30
0;144;104;55
165;160;36;254
104;80;36;254
210;30;30;40
36;90;55;104
40;160;55;104
80;396;104;55
40;416;104;55
144;90;36;254
104;110;36;254
